STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE N+ NITRITEN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,Potability,WQI
1573,NAN,"CHAITRAPUZHA IRUMPANAM, KERALA",28,2.9,6.3,841,2,1.07,430,913,2009,1,71.93862991
2284,NAN,R NEYYAR AT ARUVIPURAM,26,6.6,6.7,72,0.7,0.32,463,1655,2009,1,50.15057252
2285,NAN,R MAMOM AT MAMOM BRIDGE,26,6.4,6.7,122,0.7,0.34,343,1630,2009,1,48.47018243
2286,NAN,R AYROOR AT AYROOR BRIDGE,26,5.4,6.6,102,0.9,0.26,240,1913,2009,1,51.081268
2287,NAN,R ITHIKKARA AT ITHIKKARA,27,6.2,7,5656,0.9,1.05,162,289,2009,1,53.47284435
2288,NAN,R PALLICKAL AT NELLIMUKAL,27,6.9,7.1,71,0.5,0.26,125,246,2009,1,46.08910365
2289,NAN,R KARUVANNURR AT KARUVANNUR BRIDGE,28,6.7,6.5,55,0.9,0.6,265,500,2009,1,43.38934957
2290,NAN,R PUZHACKAL AT PUZHACKAL BRIDGE,28,5.7,6.7,127,1.9,0.35,221,473,2009,1,59.51251913
2291,NAN,R KEECHERI AT VADAKKANCHERY BRIDGE,28,6,6.9,77,1.8,0.61,290,500,2009,1,62.22706626
2292,NAN,R THIRUR AT THALAKKADATHUR BRIDGE,28,5.2,6.1,4968,1.1,0.14,235,820,2009,1,45.82978591
2293,NAN,R KADALUNDI AT HAJIRAPPALLY,28,7.4,6.4,78,1.2,0.12,280,720,2009,1,41.23183687
2294,NAN,R KALLAI AT KALLAI BRIDGE,27,3.5,7.3,20430,1.3,0.62,560,1290,2009,1,87.39266817
2295,NAN,R CORAPUZHA AT KANAYANKODE,27,6,7.1,13257,1.1,0.14,750,1465,2009,1,72.68807026
2296,NAN,R THALLASSERY AT PATHIPPALAM,28,6.4,6.1,62,0.7,0.28,213,425,2009,1,34.89107443
2297,NAN,R ANCHARAKANDY AT MERUVAMBA,27,6.6,6.3,59,1,0.16,248,385,2009,1,40.79692452
2298,NAN,R KUPPAM AT RAYAROM,27,7.1,6.4,59,0.9,0.13,178,275,2009,1,37.66518574
2299,NAN,R RAMAPURAM AT RAMAPURAM BRIDGE,28,6.4,7.1,7035,0.8,0.19,110,195,2009,1,52.32572243
2300,NAN,R PERUVAMBA AT CHANDAPPURA,28,7.3,6.2,51,0.9,0.21,195,340,2009,1,33.63499583
2301,NAN,R KAVVAI AT KUTTIYOL PALAM,29,6.8,6.5,80,0.8,0.26,53,100,2009,1,37.18845061
2302,NAN,R NEELASWARAM AT NAMBIARKAL DAM,28,6.4,6.7,3131,2.2,0.12,820,1055,2009,1,72.78206643
2303,NAN,R PULLUR AT PULLUR BR.,27,5.8,6.5,59,1.5,0.13,1800,2788,2009,1,87.36557617
2304,NAN,R MOGRAL AT MOGRAL BR.,28,5.2,7.2,19885,1.2,0.18,843,2275,2009,1,82.85749791
2305,NAN,R SHRIYA AT ANGADIMOGARU,27,7.7,6.8,67,0.9,0.08,1740,2257,2009,1,76.670824
2306,NAN,R UPPALA AT  UPPALA BR.,28,5.7,7.2,19085,1.4,0.09,1845,2785,2009,0,104.2851511
2307,NAN,R MANJESWAR AT BAJRAKKARA BR.,25,6.7,6.3,177,1.2,0.2,1583,2807,2009,1,72.15640957
2319,NAN,R ANCHARAKANDY AT MERUVAMBA,28,6.4,6.4,4165,1.2,0.13,168,303,2009,1,44.37687443
2326,NAN,R KORAYAR AT KANJIKODE,27,6.2,7.6,498,0.4,0.28,613,1400,2009,1,68.38806835
2331,NAN,R BHARATHAPUZHA AT KUTTIPPURAM,27,6.8,7.5,119,0.4,0.18,478,918,2009,1,60.57294661
2332,NAN,R BHARATHAPUZHA AT PATTAMBI,27,7.1,7.6,161,0.5,0.19,710,1675,2009,1,67.05583374
2333,NAN,RIVER PERIYAR AT MUPPATHADAM,28,5.9,6.7,70,1.7,0.5,74,428,2009,1,53.53832522
2334,NAN,RIVER PERIYAR AT PATHALAM,28,5.8,6.5,864,1.5,0.37,199,876,2009,1,51.78716817
2335,NAN,R PERIYAR AT KALAMASSERY,29,4.7,6.6,69,1.8,0.26,234,1083,2009,1,62.0932167
2336,NAN,R PERIYAR AT PURAPPALLIKAVU,28,6.5,6.6,1204,1.2,0.24,175,689,2009,1,46.97763548
2337,NAN,R KADAMBAYAR AT BRAHMAPURAM,28,1.4,6.2,129,2.2,0.48,351,882,2009,1,77.16386226
2338,NAN,R KADAMBAYAR AT MANCKAKADAVU,28,1.5,6.3,73,1.5,0.12,298,1225,2009,1,71.0433673
1448,NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",28,7,7.5,226,1.1,2.3,3,83,2009,1,55.5667287
1455,NAN,"RUSHIKULYA AT GANJAM U/S, ORISSA",30,7.7,8.1,330,1.9,0.9,1675,3025,2009,0,107.04252
1456,NAN,"RUSHIKULYA AT GANJAM D/S, ORISSA",30,7.5,7.9,20786,1.3,0.6,613,868,2009,1,79.71803391
1642,NAN,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",28,7.2,8.2,315,1.7,1.7,2600,4275,2009,0,130.2851948
1643,NAN,"NAGAVALLI AT RAYAGADA D/S, ORISSA",28,7.6,8.1,301,1.5,0.5,2360,4175,2009,0,119.289207
2422,NAN,"NAGAVALI PENTA U/S, JAYKAYPUR TOWN",28,7.3,8,225,1.3,0.5,1295,2175,2009,1,93.23284783
2423,NAN,"BUDHABALANGA, D/S OF BARIPADA TOWN",27,7.4,8,238,1.9,0.2,2950,5975,2009,0,135.4182809
2424,NAN,BUDHABALANGA AT BALASORE D/S,27,7.2,7.7,835,2,0.7,1550,2750,2009,0,100.6378948
2425,NAN,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",29,7.2,7.8,169,1.3,0.4,328,690,2009,1,68.51253478
2426,NAN,Vansdhara MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),28,7,8.1,240,1,0.4,785,1525,2009,1,82.3261287
2427,NAN,Vansdhara GUNUPUR (INTERSTATE BOUNDRY),29,7.4,8.1,153,1.7,0.5,505,1105,2009,1,80.31832087
1159,NAN,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",24,7.4,6.8,337,1.3,0.1,115,208,2009,1,45.35494087
1160,NAN,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",28,7.5,6.7,180,1.3,0.1,100,176,2009,1,42.76477391
1161,NAN,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",28,6.9,6.8,127,2.4,0.1,222,357,2009,1,59.84885565
1162,NAN,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",30,7,7,305,1.5,0.1,113,191,2009,1,52.4667087
1328,NAN,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",27,7.2,6.7,323,1.6,0.1,94,167,2009,1,46.76051478
1329,NAN,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",26,7.4,6.7,364,1.6,0.1,91,150,2009,1,45.73732087
1330,NAN,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",29,7.5,7.2,473,2.1,0.1,220,338,2009,1,61.27847391
1450,NAN,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",26,6.7,7.4,544,2,0.3,158,253,2009,1,66.38004957
1444,NAN,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",27,7,7.2,286,9.5,0.9,85,189,2009,0,126.2887287
2352,NAN,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",28,6.5,7.9,566,0.9,3.8,3,32,2009,1,63.50454348
1023,NAN,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",22,6,7.3,755,6,2.1,1000,4950,2009,0,123.4618583
1024,NAN,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",21,4.9,7.4,892,14,4.4,8000,75000,2009,0,371.8995948
1295,NAN,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",22,5,6.7,813,7.5,2.2,1300,9000,2009,0,138.6881678
1473,NAN,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",21,5.6,7.3,964,14,4.2,8000,70000,2009,0,365.6724661
1698,NAN,"GHAGGAR AT D/S CHHATBIR, PUNJAB",20,5.7,7.4,968,9.5,3.1,5000,25500,2009,0,250.7877791
1699,NAN,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",21,5.3,7.4,779,10,3.1,7000,52500,2009,0,307.236547
1700,NAN,"D/S DHAKANSU NALLAH, PUNJAB",21,4.8,7.4,825,19,4.6,9500,75000,2009,0,449.8153017
1701,NAN,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",23,2.9,7.3,1035,13,3.9,3050,27500,2009,0,251.0213939
1702,NAN,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",21,4.5,7.2,885,10.5,3.3,1100,12000,2009,0,172.8019226
1703,NAN,"GHAGGER AT MOONAK, PUNJAB",20,4.8,7.5,896,10,4.1,7000,70000,2009,0,315.4505217
1704,NAN,"GHAGGAR AT D/S SARDULGARH, PUNJAB",24,3.1,7.6,1130,11.5,4.1,9000,75000,2009,0,383.99448
1705,NAN,"GHAGGAR AT U/S SARDULGARH, PUNJAB",25,3.1,7.6,1000,10,3.7,6000,62500,2009,0,301.55916
1870,NAN,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",22,5.475,7.82,721.5,6.9,1.26,87.25,249,2009,0,121.6028878
1717,NAN,"KODRA DAM, MOUNT ABU, RAJASTHAN",23,4.8,7.3,260,0.8,1.1,3,7,2009,1,59.77764174
1427,NAN,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",18,9.6,7.1,225,4.4,3,310,460,2009,1,72.33124783
1403,NAN,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",28,6.6,7.7,143,1.3,0,201,322,2009,1,66.69095652
1404,NAN,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",29,6.3,7.6,164,2.8,0.1,442,577,2009,1,85.08271739
1726,NAN,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",28,5.7,7.8,170,3.4,0.2,469,608,2009,1,97.37695913
1631,NAN,MYNTDU JAINTIA HILLS MEGHALAYA,21,6.4,7.025,187.63,3.175,2.675,2225,2925,2009,0,118.371949
1633,NAN,"SIMSANG, WILLIAMNAGAR, MEGHALAYA",25,8.35,7.125,110.75,1.525,3.075,252.5,355,2009,1,52.02510978
1632,NAN,"GANOL, TURA, MEGHALAYA",24,8.45,6.95,104.25,1.2,2.6,222.5,312.5,2009,1,44.86186283
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.2,7.8,262,0.28,0.15,19,50,2008,1,52.48505478
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.9,7.4,10362,9.7,0.64,14,29,2008,0,142.1952068
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,27,5.1,7.8,530,2.73,0.6,64125,137000,2008,0,1531.294401
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,28,6,8.2,612,2.28,0.4,28650,68650,2008,0,730.8693983
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,30,6.1,8.1,8782,1.9,0.43,16100,38667,2008,0,443.1405953
1865,RIVER DHADAR AT KOTHADA,NAN,27,1.1,7.8,1076,7.67,0.63,28,77,2008,0,147.7260231
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,29,6.8,8,3431,2.8,0.3,32120,49061,2008,0,801.1296626
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,25,4.5,7.6,1161,7.43,0.53,99,259,2008,0,127.3807466
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,25,6,7.3,8838,5.58,0.7,14,31,2008,1,98.37397826
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,30,0,7.1,3080,46,4.8,3000,9000,2008,0,549.0689357
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,28,2.8,7.9,663,5.93,0.97,150250,358000,2008,0,3524.506377
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,29,5.6,8,1265,2.13,0.1,503,1693,2008,1,91.29932609
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,NAN,28,4.1,7.9,4491,16.5,0.1,58,116,2008,0,214.5111504
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",NAN,29,6.3,7.9,43983,1.83,1.22,105,188,2008,1,84.03159339
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.6,7.8,37,2.25,0.01,10,13,2008,1,72.52592452
1475,ZUARI AT PANCHAWADI,NAN,28,6.8,7.1,11,1.65,0.07,22,33,2008,1,54.37623861
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,27,6.5,7.5,28,4.55,0.05,20,44,2008,1,88.39232348
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,28,7.1,8,49,1.25,0.02,3,7,2008,1,64.58907774
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,26,7.6,7.3,93,0.95,0.03,240,350,2008,1,52.70085096
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,26,7.4,7,67,2.45,0.13,467,809,2008,1,66.86466487
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,27,7,7.3,89,1.5,0.02,30,42,2008,1,55.7443647
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",NAN,29,5.4,7.3,75,1.8,0.06,350,2400,2008,1,73.692908
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,6.7,7.2,95,1.4,0.1,18,22,2008,1,54.31388957
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,28,6.8,6.9,58,1.9,0.03,25,53,2008,1,53.19040661
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,25,5.6,6.8,67,1.9,0.06,82,137,2008,1,58.51351409
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",NAN,28,5.2,7.2,29,1.65,0.04,37,144,2008,1,64.16360591
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,26,6.2,7.1,146,2.1,0.09,920,2400,2008,1,81.64633635
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,31,3.6,7,29,2,0.09,33,170,2008,1,71.41435722
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,30,6.8,7.2,1370,2.6,0.08,33,110,2008,1,65.08262661
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,28,8.1,7.1,335,3.2,0.21,1300,5400,2008,1,91.36608017
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.3,7.6,119,3.67,0.37,157,781,2008,1,86.57357339
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.4,7.6,109,3.4,0.42,95,316,2008,1,82.23758643
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,27,5.9,7.2,119,4.04,0.65,133,223,2008,1,84.23110522
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,25,5.3,7.7,109,3.25,0.38,165,296,2008,1,89.47247096
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,26,6,7.8,301,5.43,0.3,166,1050,2008,0,107.3526983
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,22,6.6,7.2,131,4.5,0.83,285,737,2008,1,88.44576052
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,22,6.8,7.2,110,3.9,0.49,480,1036,2008,1,86.47613461
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,27,6.7,7.6,109,4.13,0.28,260,624,2008,1,90.94299357
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,29,5.2,7,478,16.3,0.35,500,1008,2008,0,200.9555739
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,21,6.9,6.6,291,1.96,1.4,4,104,2008,1,47.90043565
2168,MITHI RIVER,NAN,32,0.7,7.3,12697,45.6,1.32,642,1259,2008,0,493.248583
2199,SAVITRI RIVER AT OVALE VILLAGE.,NAN,23,6.8,6.6,6232,2.13,2.72,6,106,2008,1,51.49779861
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,29,6.2,6.5,1638,1.5,0.8,349,816,2008,1,53.41952435
18,"PERIYAR AT KALADY, KERALA",NAN,28,7.3,6.6,36,0.6,0.41,304,1056,2008,1,40.52587583
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.4,6.7,41,1,0.75,443,1179,2008,1,53.29943043
2335,R PERIYAR AT KALAMASSERY,NAN,28,5.1,6.8,52,1.6,0.22,555,1680,2008,1,69.08429687
2334,RIVER PERIYAR AT PATHALAM,NAN,28,6.8,6.7,183,1.3,0.28,358,1748,2008,1,52.21610661
2333,RIVER PERIYAR AT MUPPATHADAM,NAN,27,6.3,6.3,115,0.9,0.5,455,2865,2008,1,46.55451739
2336,R PERIYAR AT PURAPPALLIKAVU,NAN,28,7.2,6.7,455,1.1,0.28,245,753,2008,1,45.86499878
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,27,6.8,6.9,80,0.4,0.52,207,508,2008,1,44.13597861
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,27,6.8,7,4515,0.4,1.53,184,427,2008,1,46.52032661
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.7,7.2,47,1,2,253,452,2008,1,51.61368
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,29,7.1,6.8,57,1.5,1.12,230,681,2008,1,51.35329774
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,29,6.6,6.3,148,1.2,0.93,190,935,2008,1,41.57764052
1155,KARAMANA AT MOONNATTUMUKKU,NAN,26,1.8,6.8,2012,5.5,1.8,20458,31167,2008,0,566.5685504
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,26,6.7,6.2,40,0.6,1,425,1100,2008,1,39.26916957
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.8,6.3,65,1.1,2.97,525,1200,2008,1,52.38614817
1565,"PAMBA DOWN, KERALA",NAN,26,5.1,6.3,50,1,3.1,700,1600,2008,1,58.84634087
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.6,6.2,42,0.6,1.97,475,925,2008,1,41.00809252
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,27,6.6,6.4,43,0.7,3.13,400,975,2008,1,43.94730052
1384,"MANIMALA AT THONDRA, KERALA",NAN,27,6.7,6.4,50,0.5,3.6,500,1175,2008,1,44.04384957
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,46,0.6,1.07,624,1010,2008,1,45.87945252
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,27,5.9,6.4,54,0.7,3.53,375,985,2008,1,46.84574922
1442,"VAMANAPURAM, KERALA",NAN,27,7.6,6.7,55,0.7,4.17,295,1575,2008,1,42.36324296
1563,"AMARAVILA, KERALA",NAN,27,6.5,6.7,72,0.8,2.83,30,775,2008,1,42.24792748
1564,"AYUR, KERALA",NAN,29,7.3,7.4,71,0.7,4.1,490,940,2008,1,60.11804783
1566,"THIRURANGADY, KERALA",NAN,27,6.3,6.7,79,0.7,2.03,190,702,2008,1,45.68894139
1567,"KUTTIYADY ESTATE, KERALA",NAN,26,6.9,6.6,33,0.4,1.4,0,28,2008,1,33.92943565
1568,"VALAYAM, KERALA",NAN,27,6.8,6.7,46,0.4,1.47,30,150,2008,1,36.85299861
1569,"THALIPARAMBA, KERALA",NAN,29,5.9,7.1,6666,0.7,4.13,118,393,2008,1,54.76052922
1570,"HOSDURG, KERALA",NAN,28,6.4,7.1,17771,1,5.2,760,1865,2008,1,72.17641043
1571,"KAKKADAVU,  KERALA",NAN,28,7.3,6.7,62,0.9,2.8,293,920,2008,1,45.12052783
1572,"PADIYATHADKA, KERALA",NAN,28,7.6,6.6,61,0.5,3.4,85,503,2008,1,33.82978696
1573,"IRUMPANAM, KERALA",NAN,30,2.4,6.7,221,2.1,3.97,220,660,2008,1,77.9109247
2284,R NEYYAR AT ARUVIPURAM,NAN,27,7.1,6.8,89,1.2,0.4,620,1600,2008,1,57.38422174
2285,R MAMOM AT MAMOM BRIDGE,NAN,27,6.4,6.7,110,0.5,0.2,1400,3200,2008,1,70.37469043
2286,R AYROOR AT AYROOR BRIDGE,NAN,27,3.5,6.9,105,0.7,0.15,265,800,2008,1,63.94617217
2287,R ITHIKKARA AT ITHIKKARA,NAN,28,7.4,7.3,155,0.8,1.2,570,920,2008,1,59.99752087
2288,R PALLICKAL AT NELLIMUKAL,NAN,28,6.8,6.9,77,0.9,1.8,215,470,2008,1,48.98166261
2289,R KARUVANNURR AT KARUVANNUR BDG.,NAN,27,5.5,6.5,75,1.9,0.1,1300,2100,2008,1,81.14589304
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,NAN,31,5.4,6.5,102,4,0.1,320,680,2008,1,78.25172
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,30,4.8,6.8,90,1.1,0.1,730,1090,2008,1,69.82400174
2292,R THIRUR AT THALAKKADATHUR BRIDGE,NAN,28,5.8,6.3,87,0.7,0.1,633,1500,2008,1,50.73817217
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,27,7.3,6.6,57,0.4,0.25,297,883,2008,1,38.53584783
2294,R KALLAI AT KALLAI BRIDGE,NAN,28,5.8,7.5,18291,0.8,0.25,435,1000,2008,1,72.00397217
2295,R CORAPUZHA AT KANAYANKODE,NAN,28,6.2,6.7,2497,0.5,0.15,510,1100,2008,1,51.72116435
2296,R THALLASSERY AT PATHIPPALAM,NAN,27,7.3,6.1,45,0.7,0.2,150,1050,2008,1,29.28700783
2297,R ANCHARAKANDY AT MERUVAMBA,NAN,27,7.6,6.3,39,0.5,0.2,1040,2588,2008,1,49.55138696
2298,R KUPPAM AT RAYAROM,NAN,25,7.7,6.6,31,0.3,0.15,490,1300,2008,1,40.05794
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,NAN,28,5.4,5.9,595,0.8,0.1,570,1375,2008,1,45.29568
2300,R PERUVAMBA AT CHANDAPPURA,NAN,28,7.4,6.1,30,0.9,0.3,690,1050,2008,1,42.52670087
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,28,6.6,5.9,37,0.7,0.1,540,1725,2008,1,37.92867652
2302,R NEELASWARAM AT NAMBIARKAL DAM,NAN,28,6.5,6.5,1135,0.7,0.25,850,1850,2008,1,55.97534348
2303,R PULLUR AT PULLUR BR.,NAN,27,7.2,5.9,39,0.8,0.55,440,1500,2008,1,33.75685478
2304,R MOGRAL AT MOGRAL BR.,NAN,29,6.3,6.5,925,1.1,0.3,830,1550,2008,1,59.93395739
2305,R SHRIYA AT ANGADIMOGARU,NAN,27,7.6,6.6,50,0.6,0.25,1660,3000,2008,1,69.44948696
2306,R UPPALA AT  UPPALA BR.,NAN,27,7.3,6.5,64,1.4,0.5,1280,2850,2008,1,67.85962783
2307,R MANJESWAR AT BAJRAKKARA BR.,NAN,27,7.5,7,74,0.8,0.1,1400,2800,2008,1,72.83073391
2326,R KORAYAR AT KANJIKODE,NAN,26,4.4,7.3,428,0.4,0.15,285,1090,2008,1,64.48164957
2331,R BHARATHAPUZHA AT KUTTIPPURAM,NAN,27,6.8,7,169,0.4,0.25,255,560,2008,1,46.91066261
2337,R KADAMBAYAR AT BRAHMAPURAM,NAN,29,1.7,6.2,181,3,0.45,672,2208,2008,1,90.19355739
2338,R KADAMBAYAR AT MANCKAKADAVU,NAN,29,3,6.1,80,2,0.13,268,1240,2008,1,64.12487096
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.9,7.8,469,0.89,0.86,152,5874,2008,1,63.73388365
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,32,7.7,8.1,266,1.83,1.01,1950,3175,2008,0,112.540948
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,32,6.8,7.8,16468,1.65,2,440,775,2008,1,79.92964261
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,28,7.5,8.2,233,2.5,0.89,2600,4300,2008,0,135.7515859
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,26,7.6,8.1,233,1.35,1.43,2025,3200,2008,0,110.511471
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,25,7.6,6.6,118,1.15,0.15,70,180,2008,1,38.55396696
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,27,6.8,6.6,179,1.88,0.2,118,253,2008,1,49.96474261
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,28,6.8,6.7,172,2.14,0.19,263,402,2008,1,57.23603461
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,28,6.9,7.1,260,1.78,0.13,110,200,2008,1,57.09403965
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,27,7.3,6.6,94,1.27,0.17,73,150,2008,1,41.11782383
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,26,7.4,6.7,88,1.03,0.15,89,173,2008,1,40.60166087
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,28,7.2,7.2,439,2.28,0.14,236,415,2008,1,64.68602678
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27,6.8,7.6,749,2.25,0.36,424,699,2008,1,77.61759061
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,26,6.9,7.3,252,4.33,1,322,858,2008,1,88.13805565
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",NAN,30,7.7,8.1,195,1.1,0.7,0,10,2008,1,62.21106
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,5.9,7.2,703,5.4,2.05,1950,21000,2008,0,141.4004652
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,21,5.3,7.4,1095,27,3.35,48000,217500,2008,0,1400.239267
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,5.7,7.3,732,10.7,2.4,5450,45500,2008,0,273.8294991
